PatientID,Diagnosis,BreedID,Breed,Age,Sex,Neutered,WeightChange,Weight,Hospitalised,HeartRate,Temperature,Vomiting,Diarrhoea,Hepatomegaly,ThinDrySkin,Alopecia,Pruritus,MuscleWastageWeakness,Lethargy,Panting,Neurological,Polydipsia,Polyuria,IncreasedALKP,IncreasedATL/GGT/AST,LowUSG,Proteinuria,Hypertensive,LowBloodSugar,Hypothyroid,CruciateSurgery
184,1,14833,Shih Tzu,9,M,True,False,12.3,False,100.0,38.6,False,False,False,True,True,False,False,False,True,False,True,False,False,True,,,False,False,False,False
185,1,99999,Crossbreed,9,M,True,False,9.0,False,,,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,False,False,False,True
186,1,14844,Cavalier King Charles Spaniel,10,M,False,False,13.0,False,,,False,False,False,False,False,False,False,True,False,False,True,True,True,True,,,False,False,False,False
187,1,14880,King Charles Spaniel,8,M,True,False,13.2,False,,,False,False,True,False,True,False,True,False,False,False,True,True,,,,,False,False,False,False
188,1,15009,Jack Russell Terrier,8,M,True,False,10.2,False,,,False,False,True,False,False,False,False,False,True,False,True,True,,,,,False,False,False,False
189,1,14993,Cairn Terrier,12,F,True,False,9.75,False,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
190,1,15033,Lakeland Terrier,11,M,False,False,8.8,False,,,False,False,False,False,False,False,False,False,False,False,True,True,,True,True,True,False,False,False,False
191,1,15009,Jack Russell Terrier,13,F,False,No change,7.45,False,120.0,37.7,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False
192,1,99999,Crossbreed,7,F,True,False,9.7,False,,,False,False,True,False,True,False,False,False,False,False,True,True,,,,,False,False,False,False
193,1,-129,Crossbreed,3,F,False,False,7.7,False,,,False,False,False,True,True,False,False,False,False,False,True,True,True,,True,,False,False,False,False
194,1,13714,Bichon Frise,13,F,True,No change,7.05,False,160.0,,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False
195,1,99999,Crossbreed,13,F,True,False,20.7,False,112.0,38.0,False,False,True,True,True,False,False,False,True,False,True,True,True,True,False,True,False,False,False,False
196,1,-412,Irish Setter,8,M,True,False,39.9,False,,36.7,False,False,False,False,False,False,False,True,False,False,True,True,,,,,False,False,True,False
197,1,15045,Patterdale Terrier,9,M,True,False,14.4,False,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,,,False,False,False,False
198,1,15009,Jack Russell Terrier,10,M,True,False,5.7,False,,38.1,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False
199,1,15087,Yorkshire Terrier,12,F,True,False,5.45,True,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False
200,1,15076,Staffordshire Bull Terrier,5,M,True,False,19.5,False,128.0,38.1,False,False,False,False,False,False,True,True,True,True,True,True,True,,True,True,False,False,False,True
201,1,14833,Shih Tzu,13,M,False,False,13.1,False,,38.5,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False
202,1,99999,Crossbreed,11,M,True,False,10.6,False,,,True,True,False,False,True,True,False,False,True,False,True,True,True,,,,False,False,False,False
203,1,14634,Rhodesian Ridgeback,4,M,True,False,42.95,False,,,False,False,False,True,True,False,False,False,False,False,False,False,True,False,,,False,False,False,False
204,1,14962,Border Terrier,9,M,False,False,11.15,False,,38.5,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,False,False,False
205,1,14962,Border Terrier,10,F,True,No change,12.5,False,140.0,,False,False,True,False,False,False,False,False,False,False,True,True,True,True,,,False,False,False,False
206,1,14844,Cavalier King Charles Spaniel,8,F,True,False,9.4,False,,,False,False,False,True,True,False,False,False,False,False,False,False,,,,,False,False,False,False
207,1,14631,Labrador Retriever,9,F,False,Weight loss,20.1,False,72.0,,False,False,True,True,False,False,True,True,False,False,False,False,True,True,,,False,False,False,False
208,1,15009,Jack Russell Terrier,15,F,True,False,7.45,False,,38.7,False,False,True,True,False,False,False,False,True,False,True,True,True,False,,,False,False,False,False
209,1,99999,Crossbreed,10,M,True,False,25.5,False,,,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False
210,1,15087,Yorkshire Terrier,12,M,False,False,5.5,False,,,False,True,True,False,True,False,True,False,False,False,False,False,True,True,,,False,False,False,False
211,1,14833,Shih Tzu,7,M,False,False,10.9,False,120.0,38.3,False,False,True,False,True,False,False,False,False,False,True,True,False,,False,True,False,False,False,False
212,1,99999,Crossbreed,16,F,False,False,15.0,False,,,False,False,False,False,True,False,False,False,True,False,True,True,,True,True,False,False,False,False,False
213,1,13714,Bichon Frise,13,M,False,False,11.7,False,108.0,37.5,True,True,True,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False
214,1,99999,Crossbreed,10,F,True,Weight loss,21.2,False,92.0,38.5,False,False,False,False,False,False,False,False,False,False,False,False,,True,,,False,False,False,False
215,1,15076,Staffordshire Bull Terrier,11,F,True,Weight loss,20.3,False,98.0,38.3,False,False,True,True,True,False,True,False,False,False,True,True,True,True,,,False,False,False,False
216,1,13883,Collie,15,M,True,False,,False,,,False,False,False,False,False,False,False,False,False,False,True,True,,,True,True,False,False,False,False
217,1,13714,Bichon Frise,7,M,True,False,9.4,False,,38.4,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,False,False,False
218,1,14884,Springer Spaniel,8,M,True,False,22.45,False,100.0,38.2,False,False,False,False,False,False,False,False,False,False,True,True,,,True,,False,False,False,False
219,1,14363,Lhasa Apso,13,M,False,False,10.0,False,,,False,False,False,True,True,False,False,False,False,False,True,True,True,True,,,False,False,False,False
220,1,15076,Staffordshire Bull Terrier,12,M,False,False,18.5,False,,,False,False,True,False,False,False,False,False,False,False,True,True,,,True,False,False,False,False,False
221,1,14957,Bedlington Terrier,10,M,True,Weight gain,10.85,False,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,,,False,False,False,False
222,1,99999,Crossbreed,10,M,True,False,12.0,False,108.0,,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
223,1,15076,Staffordshire Bull Terrier,11,F,False,Weight loss,17.4,False,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,True,False,False
224,1,15086,West Highland Terrier,11,M,True,False,,True,110.0,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
225,1,13724,Boxer,10,F,True,False,33.85,False,,39.4,False,False,False,False,False,False,False,True,True,False,True,False,True,True,,,False,False,False,False
226,1,14647,Samoyed,5,M,False,False,25.1,False,,,False,False,False,True,False,False,False,False,False,False,True,True,,,True,True,False,False,False,False
227,1,99999,Crossbreed,9,F,False,Weight loss,30.4,False,92.0,37.9,False,True,True,False,False,False,True,False,True,False,False,False,True,False,,,False,False,False,False
228,1,15086,West Highland White Terrier,9,F,True,Weight gain,10.79,False,,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,,,False,False,True,False
229,1,15045,Patterdale Terrier,10,F,True,Weight gain,18.2,False,,,False,False,True,True,True,True,False,False,True,False,False,False,,,True,True,False,False,True,False
230,1,15076,Staffordshire Bull Terrier,11,F,True,Weight loss,19.1,False,100.0,,False,False,True,False,False,False,False,True,False,False,True,True,True,True,True,,False,False,False,False
231,1,15086,West Highland White Terrier,12,M,True,False,9.54,False,,,False,False,True,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False
232,1,14850,Cocker Spaniel,7,M,True,Weight loss,20.0,False,80.0,,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False
233,1,15127,Whippet,10,M,True,Weight loss,19.3,False,,,False,True,False,True,False,False,False,False,False,False,True,True,,,True,True,False,False,False,False
234,1,15009,Jack Russell Terrier,11,M,True,False,11.0,False,,,False,False,True,False,False,False,False,False,False,False,True,True,True,,,,False,False,False,False
235,1,99999,Crossbreed,13,F,False,False,,False,140.0,37.7,False,False,True,False,True,False,True,False,True,False,True,True,,,,,False,False,False,False
236,1,99999,Crossbreed,9,F,True,Weight gain,11.8,False,,,False,False,False,True,False,False,False,True,True,False,True,True,,,,,False,False,False,False
237,1,99999,Crossbreed,10,M,True,False,21.6,False,,,False,False,True,False,False,False,True,True,True,False,False,False,True,False,,,False,False,False,False
238,1,15087,Yorkshire Terrier,7,M,False,False,3.13,False,,,False,False,True,True,False,False,False,False,False,False,True,True,,,False,True,False,False,False,False
239,1,14962,Border Terrier,7,F,True,Weight loss,7.95,False,96.0,38.3,False,False,False,False,False,False,False,True,False,False,True,True,True,,True,False,False,False,False,False
240,1,13714,Bichon Frise,11,M,True,False,12.6,False,,,False,False,True,False,False,False,False,False,True,False,False,False,,,True,False,False,False,False,False
241,1,13714,Bichon Frise,11,F,True,Weight loss,6.65,False,120.0,38.7,False,True,True,True,True,False,False,True,False,False,True,True,,,False,True,False,False,False,False
242,1,13714,Bichon Frise,7,M,True,False,15.4,False,100.0,39.5,False,True,True,False,False,False,False,True,False,False,False,False,True,True,,,False,False,False,False
243,1,14833,Shih Tzu,6,F,True,False,8.8,False,,,False,False,True,True,True,False,False,False,False,False,True,False,,,,,False,False,False,False
244,1,14957,Bedlington Terrier,9,M,False,False,14.4,False,,,False,False,False,False,True,False,False,False,False,False,True,True,False,True,,,False,False,False,False
245,1,14993,Cairn Terrier,9,F,True,False,9.5,False,,,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False
246,1,99999,Crossbreed,11,M,True,False,16.2,False,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False
247,1,14962,Border Terrier,11,M,False,False,13.85,False,,,False,False,True,False,True,False,False,False,False,False,True,False,,,,,False,False,False,False
248,1,13724,Boxer,10,F,True,False,27.7,False,,,False,False,False,True,True,False,False,False,False,False,True,True,,,,,False,False,True,False
249,1,,Crossbreed,9,M,True,False,7.2,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
250,1,14672,Schnauzer,10,M,True,False,7.8,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,False,False,False,False
251,1,15075,Wheaten Terrier,11,M,True,False,,False,,,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,False,False,False
252,1,13714,Bichon Frise,7,M,True,False,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,False,False,False,False
253,1,15009,Jack Russell Terrier,9,M,False,False,9.1,True,,,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,,False,True,False,False
254,1,15076,Staffordshire Bull Terrier,8,M,False,Weight loss,16.0,False,112.0,38.9,True,False,False,False,False,False,False,True,False,False,False,False,True,True,,,False,False,False,False
255,1,17461,Maltese,9,F,True,False,,True,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,True,False,False,False
256,1,15076,Staffordshire Bull Terrier,12,F,True,False,19.8,True,120.0,38.7,False,False,False,False,False,False,False,False,True,True,False,False,True,True,,,False,False,False,False
257,1,13724,Boxer,10,F,True,False,23.5,False,,,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,False,False,False
258,1,99999,Crossbreed,14,F,False,Weight loss,,False,120.0,36.9,False,False,False,True,True,False,False,False,False,False,True,True,True,True,,,False,False,False,False
259,1,13714,Bichon Frise,12,M,True,False,10.05,False,,,False,False,True,True,True,False,False,True,False,False,False,False,,,,,False,False,False,False
260,1,15009,Jack Russell Terrier,11,M,False,False,8.4,False,,,False,False,True,False,False,False,False,False,False,False,True,True,,,,,False,False,False,False
261,1,15076,Staffordshire Bull Terrier,8,F,False,False,30.0,False,,37.7,True,False,True,False,True,False,False,False,False,False,True,False,True,,,,False,False,False,False
262,1,15087,Yorkshire Terrier,15,F,False,False,3.6,False,,,False,False,True,True,True,False,False,False,True,False,True,True,True,True,False,True,False,False,False,False
263,1,14962,Border Terrier,9,M,True,False,11.0,False,,38.8,False,False,False,False,False,False,False,False,False,False,True,True,True,True,,,False,False,False,False
264,1,99999,Crossbreed,14,F,True,False,14.8,False,108.0,38.0,False,False,True,True,False,False,False,False,True,False,True,True,True,True,False,True,False,False,False,False
265,1,15009,Jack Russell Terrier,6,F,False,False,8.6,False,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
266,1,13714,Bichon Frise,6,F,True,False,6.76,False,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
267,1,15076,Staffordshire Bull Terrier,10,M,True,False,29.8,True,,,False,False,False,False,False,False,False,False,True,False,False,True,True,,,,False,False,False,False
268,1,99999,Crossbreed,12,F,True,False,44.0,False,,,False,False,True,False,False,False,False,True,True,False,True,True,True,,False,True,False,False,False,False
269,1,14962,Border Terrier,9,F,True,False,9.6,False,,,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False
270,1,99999,Crossbreed,10,M,False,False,11.4,False,,,False,False,True,False,False,True,False,False,True,True,True,True,,,True,True,False,False,False,False
271,1,14631,Labrador Retriever,14,F,True,False,32.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,False,False,False,False
272,1,14593,Poodle,13,F,True,Weight gain,8.85,False,112.0,38.4,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False,False,False
273,1,15076,Staffordshire Bull Terrier,10,M,True,False,,False,120.0,,False,False,True,False,True,False,False,False,False,False,True,True,,,True,,False,False,False,False
