"PatientID","Diagnosis","Breed","Age","Sex","Neutered","WeightChange","Weight","Hospitalised","HeartRate","Temperature","Vomiting","Diarrhoea","Hepatomegaly","ThinDrySkin","Alopecia","Pruritus","MuscleWastageWeakness","Lethargy","Panting","Neurological","Polydipsia","Polyuria","IncreasedALKP","IncreasedATL/GGT/AST","LowUSG","Proteinuria","Hypertensive","LowBloodSugar","Hypothyroid","CruciateSurgery"
24,"1","Staffordshire Bull Terrier",7,"M",False,"No change",31.8,False,NULL,NULL,True,False,True,True,False,False,True,False,False,False,True,True,"True",NULL,NULL,NULL,False,False,False,False
25,"1","Crossbreed",14,"F",False,"No change",8.8,True,NULL,NULL,False,False,True,False,True,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,True,False,False
26,"1","Cavalier King Charles Spaniel",7,"M",True,"No change",10.8,True,NULL,NULL,False,False,True,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,True,False,False,False
27,"1","Crossbreed",3,"F",False,"No change",21.3,False,NULL,NULL,False,False,False,False,True,True,False,False,False,False,True,False,NULL,NULL,NULL,NULL,False,False,False,False
28,"1","Border Terrier",12,"M",False,"No change",NULL,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
29,"1","Crossbreed",14,"F",True,"No change",7.5,False,NULL,NULL,False,False,False,True,True,False,False,False,False,False,False,False,"False","False",NULL,NULL,False,False,False,False
30,"1","Jack Russell Terrier",11,"M",True,"Weight gain",9.57,False,NULL,NULL,False,False,True,True,True,False,False,False,False,True,False,False,NULL,NULL,NULL,NULL,False,False,False,False
31,"1","Yorkshire Terrier",4,"M",True,"No change",10.4,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"True",NULL,NULL,True,False,False,False,False
32,"1","West Highland White Terrier",6,"M",True,"Weight loss",11.6,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,False,"True","False",NULL,NULL,False,False,False,False
33,"1","Border Terrier",8,"M",True,"No change",14.05,False,NULL,NULL,False,False,True,False,False,False,False,True,False,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
34,"1","Springer Spaniel",12,"F",False,"No change",20.7,False,NULL,NULL,False,False,True,False,False,False,False,False,False,False,True,False,"True","True",NULL,NULL,False,False,False,False
35,"1","Border Terrier",9,"M",True,"No change",12,False,100,NULL,False,False,True,True,False,False,True,False,False,False,True,True,"True","False",NULL,NULL,False,False,False,False
36,"1","Bichon Frise",11,"M",True,"Weight gain",10,True,NULL,NULL,False,False,True,False,False,False,False,False,True,False,True,True,NULL,NULL,"True",True,False,False,False,True
